0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	target
0.27031128076998323	0.026403891854460498	0.14441426044349429	-0.7461985744359186	0.238877269021846	-0.04150385444724375	0.39452123505936276	0.2674297468923919	0.5469296798279651	-0.06876805325532562	0.030752437223513892	0.006681382526971067	0.3284366819256201	0.035797119297803714	-0.1163311531482475	0.14382325188345269	0.09956271584254935	0.175
0.07746899242194721	-0.008227984995883897	-0.003979732874742306	-0.49918772157289254	0.13738321259309852	0.08564315521548105	-0.10182220297062329	-0.18286444883267378	0.13387727263839594	-0.060975115923904234	0.004172303126256033	0.07431086113561915	0.13394014156343884	0.13574426820884788	-0.037034679222293004	-0.09269326573370884	0.0813705545864582	0.6759999999999999
0.05919782890992904	-0.07527125761015768	0.09791543885583925	-0.40319247816655346	0.17977022758709713	0.018730111693883437	-0.1596924111158075	-0.24055067407561614	0.09605420389825989	-0.044229040584227566	8.515055336986089e-05	0.14329868047910488	0.14998049149814663	0.07528317969739082	-0.050213092345038686	-0.047300689856744176	0.09275687472618904	0.633
0.1546138663806109	-0.10859391176245543	0.03775845291116743	-0.44195947002211755	0.158788968386561	-0.03710788331956955	-0.20234433497426846	-0.14558591679021193	0.12088701902180601	-0.060727614721516	-0.02413281827752103	0.057145692367544645	0.08014508055713375	0.050151032315384675	-0.01568381282582359	-0.030178140740160963	0.0503523559892318	0.20600000000000002
0.10137062852321252	-0.0005390195278494961	0.14205020409703137	-0.3792573594040706	0.05132206265875023	-0.0931435677149471	-0.18262328901761649	0.04265741533801663	0.05289944098440238	-0.07874558973411064	0.03191700575356045	0.1327523155215845	0.03878595356148873	0.04501744773095137	-0.00722141536101212	-0.039771581537463956	0.09405379815520797	0.384
0.03069010137020078	-0.04005528329439783	-0.022187577200761723	-0.4382573742369611	0.10025396301595853	0.012933478350032406	-0.06198153796879476	-0.05542135993277843	0.13057983295434505	-0.05750292371331714	-0.017940661866887794	0.05512577633969585	0.07427276237994977	0.007889623729215584	-0.03050679867519908	-0.055990154819360184	0.06981855971792507	0.06
-0.01885151190745496	-0.07972817317022986	0.027799897503216046	-0.4257674348644537	0.14216549711833557	0.028295819710599062	-0.04587670281931622	-0.04141591657641095	0.08344056336649999	-0.040864870500628425	0.026168228231371535	0.0744708389871227	0.09673514491069114	-0.02469204930130948	-0.025203364823937136	-0.08201176313170634	0.04530362786697741	0.415
-0.041198034651523795	-0.1078506156303861	0.06296475080023904	-0.36888214226202437	0.1841894488610631	0.049205113300439376	-0.03916276405167569	-0.09673554743991221	0.05908532307708209	-0.04696848558828903	0.02682370398969869	0.07348071535121718	0.07947629307764409	-0.014210821580148119	-0.00864410435967571	-0.015814682323274806	0.062778564305979	0.609
-0.06848479874463546	-0.0891439515281071	0.17705716566176938	-0.31461998448798056	0.1325970186376582	-0.09439085005239578	-0.12099904978765959	0.01525414070700298	0.003386031018578805	-0.06362572217952228	0.06945499226007179	0.1216461714254525	0.028409555442555332	-0.022935944396414564	0.021801522128278548	-0.023441239002763674	0.07083953778073561	0.981
-0.3555727031577362	0.11439136553477301	0.15649500513309608	-0.2571872052424776	0.06741887691778857	-0.02006433973200023	0.0013846703545002885	0.04410986195420385	0.027460287113775517	-0.05647884367065496	0.02187099653161437	0.16343898326946507	0.05972621328723021	0.036340066471885354	-0.028537384421449253	-0.0485252674449767	0.060805999445703064	0.818
-0.42354584435705916	0.2728519138783603	0.10358114858155291	-0.15736730138303578	0.09903206699102793	0.045617250516472196	0.1176200298674777	-0.02800439343119617	0.01830210673141445	-0.0695497934093431	0.0034663799031230424	0.14378702862050627	0.04325021174154967	0.06319000191953342	-0.007143538453031286	-0.0037110939748383116	0.09100560589611785	0.877
-0.3987847535342242	0.34190036722953926	0.35040934371112653	-0.04837354727696415	0.09279754441039284	-0.212339463959823	0.1031503941351321	0.11168194897795422	0.09481234109386358	-0.03285296056686294	0.05834787002677317	0.17939395507829564	0.0935521415614011	0.00937907689391074	-0.013387145282861699	0.05493706228696831	0.15397479340317083	1.077
0.151526726611114	0.6450281577030399	0.3804129258591414	0.30321322577311566	0.018765787834174586	-0.0577710122782278	0.01654424528488091	0.11429145557518099	0.19111506800654982	0.0445923401000735	0.2546754329471534	0.09775150753029026	0.1946406538589093	-0.058532631861071924	-0.014721049217649645	0.0903179934862188	0.09485696270537672	-1.099
0.2885645946010478	0.7314783138898528	0.18389141308094456	0.12592667628300563	-0.1114568790639194	0.04878544877345087	0.13814328749803229	0.17084926369221176	0.20397407647260923	0.18612585310506885	0.28663639840047245	-0.027410500742612556	0.19365173597656735	-0.061644176651465196	-0.0010436294547833966	0.05417100106684702	0.11978902948490787	-1.656
0.09691849572371568	0.6900582209179378	0.2817933567897231	0.016138029151228483	0.06515752995404553	-0.08564524810198382	0.18955327245211945	0.23491530329510923	0.20275955353338446	0.15649840731961584	0.1685351686094351	-0.022463323765805017	0.16323126009226308	0.025130524733344737	-0.026850030178006426	-0.06565639473534193	0.07347424775631717	-0.615
0.2999277856090956	0.7523638150279731	0.255426688307076	0.17071402610199188	-0.028438439036772192	-0.08282783202469511	0.0965547036884943	0.09785047064921007	0.38643126364531666	0.1736317623142034	0.1602473947046874	0.05436129562968576	0.19741958710936433	0.029263891030217436	-0.023753906324092324	-0.07871828162424464	0.029979213253388325	-1.3659999999999999
0.17687788454025064	0.6815286788636344	0.3177593176682373	-0.010609029191564184	-0.08020192316861255	-0.21129556762409296	0.1784875750937319	0.336878478642234	0.31143789284648005	0.15945868831223786	0.20520937288736013	0.08452799835333426	0.17248521901526848	0.05000478865859814	-0.026362908350613785	-0.11497921062376944	0.07984161162730749	-0.345
0.6138939607523383	0.5161845675016495	0.2375758043105127	-0.021898729591617927	0.05577529608060506	-0.12763293573833312	0.08056561336608307	0.11854003454890724	0.39939436215300556	0.20574320015823144	0.25146500033873465	0.005321231242146207	0.19352870617897633	-0.051929929600988196	-0.03685184979637637	-0.07613696306095866	-0.031143938258964825	-1.625
0.36805798238440723	0.33556527861763474	0.14908083410363426	-0.24309465559275628	0.09852604336154626	-0.1243703366771986	0.1514648401293714	0.17762215416852029	0.3617411215259915	0.19432026418998832	0.18306504058026107	0.013758387964183503	0.18230399621422794	0.08505441535842982	-0.09023971035722662	-0.08277181806433832	-0.026214133801842277	-0.735
